1636243200000,61518.88000000,61536.54000000,61513.74000000,61525.20000000,5.77355000,1636243259999,355207.40762330,356,3.05726000,188092.59023160,0
1636243260000,61525.20000000,61545.88000000,61506.73000000,61509.34000000,11.30011000,1636243319999,695269.99357820,303,2.44134000,150204.32891610,0
1636243320000,61509.34000000,61520.40000000,61476.01000000,61504.34000000,8.84192000,1636243379999,543773.81019770,402,4.62433000,284388.15713900,0
1636243380000,61504.34000000,61516.04000000,61480.00000000,61488.72000000,3.04043000,1636243439999,186989.08953310,200,1.40873000,86644.34357940,0
1636243440000,61485.48000000,61492.35000000,61469.39000000,61492.35000000,2.53787000,1636243499999,156028.23571340,173,1.23274000,75786.38164890,0
1636243500000,61492.35000000,61525.06000000,61492.35000000,61507.88000000,1.78023000,1636243559999,109502.16364820,215,0.93716000,57645.67314630,0
1636243560000,61507.89000000,61513.30000000,61468.38000000,61482.01000000,4.61694000,1636243619999,283859.70965190,270,2.85696000,175639.57938450,0
1636243620000,61482.00000000,61482.01000000,61469.29000000,61478.44000000,1.35459000,1636243679999,83272.37174410,134,0.94324000,57985.23238820,0
1636243680000,61478.44000000,61492.98000000,61466.89000000,61492.97000000,2.22782000,1636243739999,136968.21130350,117,1.94459000,119555.51000420,0
1636243740000,61492.97000000,61511.78000000,61492.97000000,61493.51000000,2.82275000,1636243799999,173596.99218740,190,0.95387000,58660.90910410,0
1636243800000,61493.51000000,61502.89000000,61470.00000000,61485.56000000,3.20000000,1636243859999,196781.69217110,173,1.38268000,85030.86037500,0
1636243860000,61485.56000000,61506.42000000,61476.34000000,61503.93000000,2.30619000,1636243919999,141811.76012830,187,1.31731000,81003.30139680,0
1636243920000,61504.93000000,61518.80000000,61499.32000000,61518.80000000,1.22594000,1636243979999,75410.81038780,124,0.53923000,33166.92177930,0
1636243980000,61518.96000000,61558.88000000,61518.95000000,61538.95000000,19.34292000,1636244039999,1190469.66019860,468,15.05990000,926862.02553960,0
1636244040000,61538.95000000,61570.00000000,61537.66000000,61565.49000000,5.85167000,1636244099999,360221.36293260,324,4.71202000,290067.06637890,0
1636244100000,61565.50000000,61572.69000000,61494.70000000,61528.35000000,4.17274000,1636244159999,256724.75079850,295,1.73820000,106945.58275200,0
1636244160000,61528.35000000,61542.40000000,61519.17000000,61537.91000000,1.20754000,1636244219999,74301.14594320,158,0.72247000,44452.55281050,0
1636244220000,61537.10000000,61538.65000000,61528.79000000,61528.80000000,0.92967000,1636244279999,57206.67459630,76,0.37341000,22977.64686020,0
1636244280000,61528.80000000,61529.40000000,61504.82000000,61504.82000000,1.12196000,1636244339999,69020.52712680,144,0.56570000,34800.10150600,0
1636244340000,61504.83000000,61519.85000000,61504.83000000,61516.77000000,1.05765000,1636244399999,65060.88171040,115,0.57150000,35154.68457130,0
1636244400000,61518.20000000,61533.21000000,61505.86000000,61526.28000000,1.56884000,1636244459999,96513.36779320,170,0.98159000,60383.14627410,0
1636244460000,61526.28000000,61526.28000000,61496.95000000,61496.96000000,2.04261000,1636244519999,125637.41729400,115,0.59370000,36513.45267080,0
1636244520000,61496.95000000,61523.00000000,61496.95000000,61513.10000000,1.52480000,1636244579999,93780.45705060,127,1.07466000,66094.63524850,0
1636244580000,61513.10000000,61522.79000000,61450.00000000,61491.62000000,12.30546000,1636244639999,756582.99064150,323,2.94963000,181306.80148820,0
1636244640000,61491.61000000,61491.61000000,61422.21000000,61448.53000000,7.32054000,1636244699999,449856.56107890,262,3.20864000,197142.49575290,0
1636244700000,61448.53000000,61453.02000000,61443.01000000,61448.13000000,1.59682000,1636244759999,98121.40407020,111,0.98142000,60305.72319200,0
1636244760000,61448.13000000,61448.13000000,61422.03000000,61422.04000000,2.36170000,1636244819999,145102.34017360,119,0.65263000,40094.41971790,0
1636244820000,61422.02000000,61436.77000000,61399.40000000,61400.00000000,30.09014000,1636244879999,1847595.32264610,420,27.32622000,1677856.70792850,0
1636244880000,61400.00000000,61415.21000000,61399.99000000,61406.61000000,23.62630000,1636244939999,1450661.15380290,423,23.38184000,1435650.29267830,0
