1626739200000,30836.72000000,30849.80000000,30815.27000000,30847.74000000,8.11845500,1626739259999,250362.15489880,217,5.59251800,172471.83854135,0
1626739260000,30850.00000000,30889.94000000,30838.40000000,30838.41000000,18.38837700,1626739319999,567619.30086874,350,4.80862200,148459.19280075,0
1626739320000,30838.41000000,30838.41000000,30800.00000000,30819.99000000,15.18071600,1626739379999,467827.43849087,274,3.43415200,105834.74495622,0
1626739380000,30818.80000000,30820.88000000,30785.71000000,30785.72000000,5.22721100,1626739439999,161011.95383455,228,1.25705500,38724.97576097,0
1626739440000,30785.72000000,30795.49000000,30757.97000000,30770.31000000,10.06078700,1626739499999,309623.46488148,309,4.04863200,124614.51529809,0
1626739500000,30780.00000000,30805.50000000,30768.66000000,30805.50000000,3.07114800,1626739559999,94545.87174429,111,2.35073800,72370.87587559,0
1626739560000,30806.11000000,30809.96000000,30795.58000000,30806.11000000,1.76341400,1626739619999,54317.92821559,92,0.77685000,23928.77809166,0
1626739620000,30804.59000000,30872.91000000,30804.59000000,30841.73000000,17.09333600,1626739679999,527089.55800943,415,12.98481600,400344.99657800,0
1626739680000,30836.94000000,30845.61000000,30825.00000000,30832.58000000,5.09768300,1626739739999,157180.30281112,176,2.37262500,73162.23822515,0
1626739740000,30832.58000000,30832.58000000,30810.72000000,30820.35000000,4.41833700,1626739799999,136171.11928660,164,2.84268400,87608.62912804,0
1626739800000,30819.56000000,30846.59000000,30818.38000000,30840.60000000,3.15859200,1626739859999,97394.45028987,141,2.03858400,62855.09173909,0
1626739860000,30840.60000000,30866.64000000,30840.60000000,30865.36000000,2.34255700,1626739919999,72283.01543275,112,1.41006500,43505.54167529,0
1626739920000,30865.48000000,30878.40000000,30854.66000000,30876.64000000,4.25913700,1626739979999,131470.83838258,130,3.27749000,101173.56319508,0
1626739980000,30871.68000000,30878.41000000,30860.01000000,30878.41000000,4.85133500,1626740039999,149750.17400057,166,2.25660500,69657.42520622,0
1626740040000,30878.41000000,30911.63000000,30874.47000000,30900.08000000,7.24161100,1626740099999,223753.43550706,312,4.32033800,133479.71785576,0
1626740100000,30900.08000000,30938.44000000,30891.54000000,30929.41000000,5.09758900,1626740159999,157601.07382434,264,3.30391200,102142.20462294,0
1626740160000,30929.41000000,31006.71000000,30929.41000000,30980.84000000,45.11623900,1626740219999,1398214.77779702,874,34.09636900,1056695.51180689,0
1626740220000,30988.42000000,31062.00000000,30983.43000000,30993.13000000,44.22239300,1626740279999,1372181.79339654,933,29.04543000,901334.35609060,0
1626740280000,30993.13000000,30993.13000000,30917.63000000,30966.01000000,15.43753800,1626740339999,477808.08844407,559,6.83750100,211640.81155107,0
1626740340000,30966.00000000,30966.00000000,30902.55000000,30910.00000000,6.22440200,1626740399999,192499.75843635,264,2.18501500,67567.86584743,0
