1634688000000,64291.00000000,64350.00000000,64259.26000000,64347.38000000,10.29252000,1634688059999,661823.81061920,489,6.10022000,392260.34904150,0
1634688060000,64347.38000000,64363.82000000,64250.00000000,64250.00000000,12.21420000,1634688119999,785504.45815720,569,4.67695000,300776.46422290,0
1634688120000,64249.00000000,64336.38000000,64234.56000000,64325.83000000,11.63052000,1634688179999,747671.83394840,428,5.09691000,327697.52607160,0
1634688180000,64327.47000000,64382.01000000,64261.61000000,64275.18000000,10.33653000,1634688239999,664882.51871060,376,2.83895000,182686.06853390,0
1634688240000,64275.18000000,64275.18000000,64215.18000000,64241.86000000,7.99751000,1634688299999,513826.38132500,345,3.49746000,224702.61735090,0
1634688300000,64242.82000000,64259.87000000,64183.23000000,64217.77000000,9.59335000,1634688359999,615968.78456910,419,5.65201000,362918.39230690,0
1634688360000,64213.12000000,64224.43000000,64109.98000000,64160.26000000,9.74303000,1634688419999,624942.96643060,596,2.67548000,171632.41894760,0
1634688420000,64153.37000000,64160.01000000,64108.08000000,64108.09000000,9.13384000,1634688479999,585762.59745510,381,5.73614000,367852.65602190,0
1634688480000,64113.36000000,64146.00000000,64081.64000000,64109.43000000,4.14214000,1634688539999,265534.15172010,357,1.62440000,104129.96153730,0
1634688540000,64109.42000000,64150.00000000,64090.50000000,64138.23000000,5.87050000,1634688599999,376468.69853770,329,2.79236000,179068.81169290,0
1634688600000,64145.97000000,64192.30000000,64121.98000000,64174.76000000,6.55549000,1634688659999,420552.29700530,291,4.06371000,260701.01061390,0
1634688660000,64174.75000000,64185.36000000,64154.13000000,64185.11000000,3.11279000,1634688719999,199762.40000630,203,2.14399000,137588.22674020,0
1634688720000,64185.10000000,64210.19000000,64177.12000000,64205.80000000,4.69540000,1634688779999,301401.03212780,217,3.55891000,228455.44498160,0
1634688780000,64204.51000000,64204.51000000,64178.00000000,64179.99000000,2.43421000,1634688839999,156253.64920990,165,1.43377000,92034.84345490,0
1634688840000,64180.00000000,64194.20000000,64146.01000000,64172.02000000,2.86025000,1634688899999,183551.54944600,167,1.13934000,73113.66395680,0
1634688900000,64172.02000000,64230.31000000,64172.02000000,64220.63000000,1.84261000,1634688959999,118323.57500450,177,0.86116000,55294.75766980,0
1634688960000,64220.62000000,64227.10000000,64200.03000000,64212.27000000,3.22257000,1634689019999,206949.11261850,124,2.46033000,158002.00938570,0
1634689020000,64215.44000000,64215.44000000,64183.00000000,64183.00000000,2.60419000,1634689079999,167184.49929930,171,0.58194000,37359.40797570,0
1634689080000,64183.01000000,64183.01000000,64116.70000000,64116.73000000,2.11763000,1634689139999,135882.71658780,198,0.34173000,21925.93920050,0
1634689140000,64116.73000000,64160.14000000,64116.73000000,64134.93000000,1.80493000,1634689199999,115777.70249610,159,0.85401000,54778.73041910,0
1634689200000,64134.92000000,64160.14000000,64133.89000000,64147.72000000,1.38950000,1634689259999,89134.01554200,118,0.64240000,41206.36100810,0
1634689260000,64147.72000000,64159.55000000,64138.94000000,64154.06000000,2.14678000,1634689319999,137707.49674040,79,1.61706000,103726.68329390,0
1634689320000,64154.06000000,64154.07000000,64143.45000000,64144.53000000,0.93348000,1634689379999,59880.16274310,103,0.24055000,15430.54509640,0
1634689380000,64146.51000000,64166.64000000,64143.45000000,64147.54000000,1.77151000,1634689439999,113656.20957220,134,0.87039000,55840.88711740,0
1634689440000,64147.53000000,64147.54000000,64055.00000000,64083.25000000,9.03405000,1634689499999,579100.93065800,491,2.92156000,187277.42482820,0
1634689500000,64083.25000000,64084.62000000,64030.46000000,64059.64000000,6.68335000,1634689559999,428109.91128910,425,3.18530000,204031.29315770,0
1634689560000,64059.64000000,64114.72000000,64047.09000000,64071.22000000,4.76832000,1634689619999,305558.85831380,287,2.77168000,177619.60302490,0
1634689620000,64072.88000000,64112.25000000,64058.84000000,64066.82000000,1.72604000,1634689679999,110605.48143370,169,0.82939000,53145.92814910,0
1634689680000,64068.62000000,64072.44000000,64032.70000000,64056.74000000,4.24734000,1634689739999,272061.95886730,259,1.67518000,107308.42214460,0
1634689740000,64052.58000000,64055.58000000,64030.60000000,64039.43000000,5.95472000,1634689799999,381318.21694220,204,4.54084000,290774.69520600,0
1634689800000,64039.44000000,64045.00000000,64029.95000000,64045.00000000,3.83331000,1634689859999,245476.98734930,186,2.26668000,145160.22351350,0
1634689860000,64044.99000000,64108.24000000,64044.99000000,64100.00000000,3.90454000,1634689919999,250186.58298850,210,2.27746000,145905.63581240,0
1634689920000,64100.00000000,64107.56000000,64080.00000000,64089.29000000,4.78111000,1634689979999,306443.45011930,186,2.08943000,133920.10883050,0
1634689980000,64089.28000000,64089.29000000,64039.72000000,64055.04000000,3.61137000,1634690039999,231364.57613730,188,1.75516000,112428.64521980,0
1634690040000,64055.04000000,64102.00000000,64055.03000000,64076.90000000,6.03250000,1634690099999,386578.55994450,208,3.22452000,206635.22029860,0
1634690100000,64076.90000000,64076.90000000,64057.44000000,64076.89000000,4.51687000,1634690159999,289415.94788160,176,3.79946000,243450.73801180,0
1634690160000,64076.90000000,64142.84000000,64073.29000000,64125.02000000,19.84213000,1634690219999,1271988.64576120,362,18.01548000,1154840.11523110,0
1634690220000,64125.02000000,64130.53000000,64109.59000000,64122.41000000,1.42249000,1634690279999,91210.03719530,113,0.72943000,46770.56018320,0
1634690280000,64124.61000000,64132.89000000,64095.89000000,64095.89000000,2.12904000,1634690339999,136510.65429730,137,0.61753000,39593.83415000,0
