1634515200000,61525.57000000,61599.90000000,61517.30000000,61534.17000000,24.66612000,1634515259999,1518419.54647800,715,13.51146000,831739.94650110,0
1634515260000,61540.56000000,61620.03000000,61477.92000000,61606.29000000,17.45349000,1634515319999,1074203.64786870,593,8.79658000,541426.69131010,0
1634515320000,61597.54000000,61728.95000000,61570.38000000,61627.80000000,13.88341000,1634515379999,856301.46537050,847,7.03268000,433775.60405330,0
1634515380000,61627.80000000,61699.99000000,61614.32000000,61617.95000000,6.25062000,1634515439999,385351.11286520,327,3.22695000,198944.32869890,0
1634515440000,61617.94000000,61625.65000000,61526.38000000,61531.76000000,8.53493000,1634515499999,525504.48158670,480,3.08923000,190229.85523000,0
1634515500000,61531.76000000,61568.54000000,61526.37000000,61537.85000000,4.01499000,1634515559999,247100.51404030,218,2.38169000,146577.69190590,0
1634515560000,61538.53000000,61543.80000000,61532.30000000,61535.06000000,1.79425000,1634515619999,110410.21342910,140,0.88679000,54569.61237090,0
1634515620000,61535.07000000,61569.92000000,61535.07000000,61569.90000000,3.48057000,1634515679999,214233.98308120,130,2.53624000,156105.78046500,0
1634515680000,61569.90000000,61579.51000000,61523.68000000,61532.88000000,5.62971000,1634515739999,346494.56494750,206,1.66128000,102238.94951560,0
1634515740000,61532.88000000,61534.46000000,61456.73000000,61479.65000000,9.58716000,1634515799999,589678.75812010,393,1.96570000,120875.44790710,0
1634515800000,61476.97000000,61476.97000000,61400.95000000,61453.56000000,10.46221000,1634515859999,642753.15439780,476,7.25651000,445785.06006800,0
1634515860000,61453.57000000,61516.48000000,61446.23000000,61504.38000000,6.05145000,1634515919999,372072.39677470,224,3.41535000,209990.05895850,0
1634515920000,61506.47000000,61516.47000000,61420.01000000,61420.01000000,7.05632000,1634515979999,433802.36661560,265,3.25123000,199912.37656800,0
1634515980000,61420.00000000,61488.00000000,61410.00000000,61442.64000000,9.26109000,1634516039999,569054.62549900,309,6.00320000,368824.93988850,0
1634516040000,61442.66000000,61486.86000000,61437.92000000,61480.95000000,3.83269000,1634516099999,235599.36870280,148,1.21711000,74809.74407460,0
1634516100000,61480.94000000,61515.54000000,61480.94000000,61505.19000000,3.60150000,1634516159999,221521.08838230,146,1.58794000,97668.08469810,0
1634516160000,61505.18000000,61505.18000000,61450.00000000,61452.46000000,3.31440000,1634516219999,203727.26221580,176,1.29653000,79680.02503910,0
1634516220000,61452.48000000,61500.00000000,61452.48000000,61495.32000000,1.59654000,1634516279999,98163.33996130,128,0.76454000,47004.13424000,0
1634516280000,61487.95000000,61498.80000000,61460.01000000,61482.21000000,3.40369000,1634516339999,209279.74395590,145,2.51419000,154589.12953530,0
1634516340000,61482.20000000,61539.55000000,61450.03000000,61472.05000000,18.02834000,1634516399999,1108775.35610690,311,15.69087000,965070.46813710,0
1634516400000,61475.53000000,61498.46000000,61465.18000000,61467.38000000,0.68376000,1634516459999,42039.14850900,94,0.27979000,17201.52217970,0
1634516460000,61467.39000000,61494.48000000,61447.38000000,61491.64000000,4.60547000,1634516519999,283113.69883990,176,1.95783000,120363.60801120,0
1634516520000,61489.12000000,61569.10000000,61489.12000000,61544.64000000,6.33895000,1634516579999,390122.19402440,224,4.83745000,297749.52405810,0
1634516580000,61544.64000000,61549.99000000,61522.88000000,61537.03000000,3.86670000,1634516639999,237948.70817980,154,1.57643000,97011.47034840,0
1634516640000,61537.03000000,61593.30000000,61519.82000000,61593.29000000,5.95035000,1634516699999,366370.47228820,246,2.61896000,161231.33000210,0
1634516700000,61594.80000000,61715.69000000,61594.80000000,61694.50000000,10.19853000,1634516759999,629026.42150040,713,6.77315000,417730.10883330,0
